"Customer ID","Customer Name","Order ID",OrderSales
DL-13495,"Dionis Lloyd",US-2017-117723,1801.632
DL-13495,"Dionis Lloyd",US-2017-117723,1801.632
DL-13495,"Dionis Lloyd",US-2017-117723,1801.632
DL-13495,"Dionis Lloyd",US-2017-117723,1801.632
EM-13810,"Eleni McCrary",CA-2015-113404,2048.8559999999998
EM-13810,"Eleni McCrary",CA-2015-113404,2048.8559999999998
EM-13810,"Eleni McCrary",CA-2015-113404,2048.8559999999998
EM-13810,"Eleni McCrary",CA-2015-113404,2048.8559999999998
EM-13810,"Eleni McCrary",CA-2015-113404,2048.8559999999998
NB-18580,"Nicole Brennan",CA-2014-164385,143.952
NB-18580,"Nicole Brennan",CA-2014-164385,143.952
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
JC-15775,"John Castell",CA-2016-118626,705.544
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
TM-21010,"Tamara Manning",CA-2015-147788,1745.71
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
SF-20200,"Sarah Foster",CA-2017-123967,2690.74
CM-12235,"Chris McAfee",CA-2016-155845,1399.944
CM-12235,"Chris McAfee",CA-2016-155845,1399.944
CM-12235,"Chris McAfee",CA-2016-155845,1399.944
CM-12235,"Chris McAfee",CA-2016-155845,1399.944
CM-12235,"Chris McAfee",CA-2016-155845,1399.944
EN-13780,"Edward Nazzal",CA-2016-165848,1501.574
EN-13780,"Edward Nazzal",CA-2016-165848,1501.574
EN-13780,"Edward Nazzal",CA-2016-165848,1501.574
MC-17590,"Matt Collister",CA-2014-127446,1273.6229999999998
MC-17590,"Matt Collister",CA-2014-127446,1273.6229999999998
MC-17590,"Matt Collister",CA-2014-127446,1273.6229999999998
MC-17590,"Matt Collister",CA-2014-127446,1273.6229999999998
MC-17590,"Matt Collister",CA-2014-127446,1273.6229999999998
MC-17590,"Matt Collister",CA-2014-127446,1273.6229999999998
AG-10300,"Aleksandra Gannaway",CA-2014-147298,230.28
AG-10300,"Aleksandra Gannaway",CA-2014-147298,230.28
AG-10300,"Aleksandra Gannaway",CA-2014-147298,230.28
AG-10300,"Aleksandra Gannaway",CA-2014-147298,230.28
TA-21385,"Tom Ashbrook",CA-2017-127180,13716.458
TA-21385,"Tom Ashbrook",CA-2017-127180,13716.458
TA-21385,"Tom Ashbrook",CA-2017-127180,13716.458
JF-15295,"Jason Fortune-",US-2017-110604,303.544
JF-15295,"Jason Fortune-",US-2017-110604,303.544
JF-15295,"Jason Fortune-",US-2017-110604,303.544
JF-15295,"Jason Fortune-",US-2017-110604,303.544
JF-15295,"Jason Fortune-",US-2017-110604,303.544
TT-21265,"Tim Taslimi",CA-2015-162369,323.1
TT-21265,"Tim Taslimi",CA-2015-162369,323.1
TT-21265,"Tim Taslimi",CA-2015-162369,323.1
SB-20170,"Sarah Bern",CA-2017-108441,954.548
SB-20170,"Sarah Bern",CA-2017-108441,954.548
SB-20170,"Sarah Bern",CA-2017-108441,954.548
DG-13300,"Deirdre Greer",CA-2017-123372,2059.85
DG-13300,"Deirdre Greer",CA-2017-123372,2059.85
DG-13300,"Deirdre Greer",CA-2017-123372,2059.85
DG-13300,"Deirdre Greer",CA-2017-123372,2059.85
DG-13300,"Deirdre Greer",CA-2017-123372,2059.85
RR-19525,"Rick Reed",CA-2014-126403,2304.37
RR-19525,"Rick Reed",CA-2014-126403,2304.37
RR-19525,"Rick Reed",CA-2014-126403,2304.37
RR-19525,"Rick Reed",CA-2014-126403,2304.37
RR-19525,"Rick Reed",CA-2014-126403,2304.37
RR-19525,"Rick Reed",CA-2014-126403,2304.37
SM-20320,"Sean Miller",CA-2014-145317,23661.228
SM-20320,"Sean Miller",CA-2014-145317,23661.228
SM-20320,"Sean Miller",CA-2014-145317,23661.228
SM-20320,"Sean Miller",CA-2014-145317,23661.228
SM-20320,"Sean Miller",CA-2014-145317,23661.228
JD-16015,"Joy Daniels",CA-2017-156818,132.6
JD-16015,"Joy Daniels",CA-2017-156818,132.6
JD-16015,"Joy Daniels",CA-2017-156818,132.6
JD-16015,"Joy Daniels",CA-2017-156818,132.6
JD-16015,"Joy Daniels",CA-2017-156818,132.6
CC-12145,"Charles Crestani",CA-2015-121797,2147.3360000000002
CC-12145,"Charles Crestani",CA-2015-121797,2147.3360000000002
CC-12145,"Charles Crestani",CA-2015-121797,2147.3360000000002
CC-12145,"Charles Crestani",CA-2015-121797,2147.3360000000002
CC-12145,"Charles Crestani",CA-2015-121797,2147.3360000000002
CC-12145,"Charles Crestani",CA-2015-121797,2147.3360000000002
SK-19990,"Sally Knutson",CA-2017-119193,631.5989999999999
SK-19990,"Sally Knutson",CA-2017-119193,631.5989999999999
SK-19990,"Sally Knutson",CA-2017-119193,631.5989999999999
GA-14515,"George Ashbrook",CA-2015-155306,2572.5
GA-14515,"George Ashbrook",CA-2015-155306,2572.5
GA-14515,"George Ashbrook",CA-2015-155306,2572.5
GA-14515,"George Ashbrook",CA-2015-155306,2572.5
GA-14515,"George Ashbrook",CA-2015-155306,2572.5
GA-14515,"George Ashbrook",CA-2015-155306,2572.5
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
JP-16135,"Julie Prescott",CA-2016-146171,558.24
RW-19690,"Robert Waldorf",CA-2017-167752,1958.544
RW-19690,"Robert Waldorf",CA-2017-167752,1958.544
RW-19690,"Robert Waldorf",CA-2017-167752,1958.544
RW-19690,"Robert Waldorf",CA-2017-167752,1958.544
RW-19690,"Robert Waldorf",CA-2017-167752,1958.544
MO-17950,"Michael Oakman",US-2015-122140,130.288
MO-17950,"Michael Oakman",US-2015-122140,130.288
KN-16450,"Kean Nguyen",CA-2014-154599,1840.043
KN-16450,"Kean Nguyen",CA-2014-154599,1840.043
KN-16450,"Kean Nguyen",CA-2014-154599,1840.043
KN-16450,"Kean Nguyen",CA-2014-154599,1840.043
KN-16450,"Kean Nguyen",CA-2014-154599,1840.043
JS-15595,"Jill Stevenson",CA-2016-153318,783.96
JS-15595,"Jill Stevenson",CA-2016-153318,783.96
JS-15595,"Jill Stevenson",CA-2016-153318,783.96
JS-15595,"Jill Stevenson",CA-2016-153318,783.96
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
MP-18175,"Mike Pelletier",CA-2015-135685,2233.02
BG-11695,"Brooke Gillingham",US-2016-162852,845.488
BG-11695,"Brooke Gillingham",US-2016-162852,845.488
BG-11695,"Brooke Gillingham",US-2016-162852,845.488
BG-11695,"Brooke Gillingham",US-2016-162852,845.488
BG-11695,"Brooke Gillingham",US-2016-162852,845.488
BG-11695,"Brooke Gillingham",US-2016-162852,845.488
SN-20560,"Skye Norling",CA-2017-152093,762.594
SN-20560,"Skye Norling",CA-2017-152093,762.594
SN-20560,"Skye Norling",CA-2017-152093,762.594
SN-20560,"Skye Norling",CA-2017-152093,762.594
SN-20560,"Skye Norling",CA-2017-152093,762.594
SN-20560,"Skye Norling",CA-2017-152093,762.594
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DM-13345,"Denise Monton",CA-2017-157854,2747.25
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
DJ-13510,"Don Jones",CA-2016-128594,1603.136
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
SC-20380,"Shahid Collister",CA-2017-138975,2361.52
BF-11275,"Beth Fritzler",CA-2014-148040,388.70399999999995
BF-11275,"Beth Fritzler",CA-2014-148040,388.70399999999995
BF-11275,"Beth Fritzler",CA-2014-148040,388.70399999999995
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
TD-20995,"Tamara Dahlen",US-2016-167339,1167.056
EB-13975,"Erica Bern",US-2016-164630,959.968
EB-13975,"Erica Bern",US-2016-164630,959.968
EB-13975,"Erica Bern",US-2016-164630,959.968
EB-13975,"Erica Bern",US-2016-164630,959.968
TH-21550,"Tracy Hopkins",US-2017-120390,1633.188
TH-21550,"Tracy Hopkins",US-2017-120390,1633.188
TH-21550,"Tracy Hopkins",US-2017-120390,1633.188
TH-21550,"Tracy Hopkins",US-2017-120390,1633.188
TH-21550,"Tracy Hopkins",US-2017-120390,1633.188
TH-21550,"Tracy Hopkins",US-2017-120390,1633.188
AY-10555,"Andy Yotov",CA-2017-137428,222.032
AY-10555,"Andy Yotov",CA-2017-137428,222.032
AY-10555,"Andy Yotov",CA-2017-137428,222.032
AY-10555,"Andy Yotov",CA-2017-137428,222.032
RC-19960,"Ryan Crowe",US-2014-112872,328.914
RC-19960,"Ryan Crowe",US-2014-112872,328.914
RC-19960,"Ryan Crowe",US-2014-112872,328.914
RC-19960,"Ryan Crowe",US-2014-112872,328.914
RC-19960,"Ryan Crowe",US-2014-112872,328.914
RC-19960,"Ryan Crowe",US-2014-112872,328.914
JB-16045,"Julia Barnett",CA-2016-139269,1311.97
JB-16045,"Julia Barnett",CA-2016-139269,1311.97
JB-16045,"Julia Barnett",CA-2016-139269,1311.97
MC-17635,"Matthew Clasen",CA-2016-139010,511.948
MC-17635,"Matthew Clasen",CA-2016-139010,511.948
MC-17635,"Matthew Clasen",CA-2016-139010,511.948
MC-17635,"Matthew Clasen",CA-2016-139010,511.948
CR-12730,"Craig Reiter",CA-2017-116519,904.9
CR-12730,"Craig Reiter",CA-2017-116519,904.9
CR-12730,"Craig Reiter",CA-2017-116519,904.9
SR-20425,"Sharelle Roach",CA-2017-134845,2613.309
SR-20425,"Sharelle Roach",CA-2017-134845,2613.309
SR-20425,"Sharelle Roach",CA-2017-134845,2613.309
SR-20425,"Sharelle Roach",CA-2017-134845,2613.309
SR-20425,"Sharelle Roach",CA-2017-134845,2613.309
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
MH-18115,"Mick Hernandez",US-2016-160528,1416.304
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
JB-16000,"Joy Bell-",CA-2017-124674,327.7328
BP-11230,"Benjamin Patterson",CA-2015-135174,1022.97
BP-11230,"Benjamin Patterson",CA-2015-135174,1022.97
BP-11230,"Benjamin Patterson",CA-2015-135174,1022.97
BP-11230,"Benjamin Patterson",CA-2015-135174,1022.97
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
TC-21475,"Tony Chapman",CA-2017-121419,771.8
SW-20350,"Sean Wendt",CA-2016-128517,523.18
SW-20350,"Sean Wendt",CA-2016-128517,523.18
SW-20350,"Sean Wendt",CA-2016-128517,523.18
BF-11215,"Benjamin Farhat",CA-2017-106859,780.086
BF-11215,"Benjamin Farhat",CA-2017-106859,780.086
BF-11215,"Benjamin Farhat",CA-2017-106859,780.086
BF-11215,"Benjamin Farhat",CA-2017-106859,780.086
ML-17755,"Max Ludwig",US-2017-120089,663.936
ML-17755,"Max Ludwig",US-2017-120089,663.936
ML-17755,"Max Ludwig",US-2017-120089,663.936
ML-17755,"Max Ludwig",US-2017-120089,663.936
ML-17755,"Max Ludwig",US-2017-120089,663.936
ML-17755,"Max Ludwig",US-2017-120089,663.936
ML-17755,"Max Ludwig",US-2017-120089,663.936
YC-21895,"Yoseph Carroll",CA-2014-119375,3116.49
YC-21895,"Yoseph Carroll",CA-2014-119375,3116.49
YC-21895,"Yoseph Carroll",CA-2014-119375,3116.49
YC-21895,"Yoseph Carroll",CA-2014-119375,3116.49
YC-21895,"Yoseph Carroll",CA-2014-119375,3116.49
JG-15310,"Jason Gross",CA-2017-119578,916.14
JG-15310,"Jason Gross",CA-2017-119578,916.14
JG-15310,"Jason Gross",CA-2017-119578,916.14
JG-15310,"Jason Gross",CA-2017-119578,916.14
JG-15310,"Jason Gross",CA-2017-119578,916.14
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
MS-17770,"Maxwell Schwartz",CA-2016-150350,1599.864
JE-15610,"Jim Epp",CA-2015-121720,3165.744
JE-15610,"Jim Epp",CA-2015-121720,3165.744
JE-15610,"Jim Epp",CA-2015-121720,3165.744
JE-15610,"Jim Epp",CA-2015-121720,3165.744
JE-15610,"Jim Epp",CA-2015-121720,3165.744
JE-15610,"Jim Epp",CA-2015-121720,3165.744
CC-12100,"Chad Cunningham",CA-2014-136399,1308.196
CC-12100,"Chad Cunningham",CA-2014-136399,1308.196
CC-12100,"Chad Cunningham",CA-2014-136399,1308.196
CC-12100,"Chad Cunningham",CA-2014-136399,1308.196
CC-12100,"Chad Cunningham",CA-2014-136399,1308.196
CS-11845,"Cari Sayre",CA-2017-131828,1051.912
CS-11845,"Cari Sayre",CA-2017-131828,1051.912
CS-11845,"Cari Sayre",CA-2017-131828,1051.912
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
NF-18385,"Natalie Fritzler",CA-2015-147830,4190.205999999999
KC-16675,"Kimberly Carter",CA-2016-138695,452.464
KC-16675,"Kimberly Carter",CA-2016-138695,452.464
KC-16675,"Kimberly Carter",CA-2016-138695,452.464
KC-16675,"Kimberly Carter",CA-2016-138695,452.464
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
BM-11650,"Brian Moss",CA-2017-152912,3013.78
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
FH-14275,"Frank Hawley",CA-2017-104640,1362.056
DW-13195,"David Wiener",US-2016-127971,448.418
DW-13195,"David Wiener",US-2016-127971,448.418
DW-13195,"David Wiener",US-2016-127971,448.418
DW-13195,"David Wiener",US-2016-127971,448.418
DW-13195,"David Wiener",US-2016-127971,448.418
DW-13195,"David Wiener",US-2016-127971,448.418
SJ-20215,"Sarah Jordon",CA-2017-113355,536.858
SJ-20215,"Sarah Jordon",CA-2017-113355,536.858
SJ-20215,"Sarah Jordon",CA-2017-113355,536.858
SJ-20215,"Sarah Jordon",CA-2017-113355,536.858
SJ-20215,"Sarah Jordon",CA-2017-113355,536.858
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
PS-19045,"Penelope Sewall",CA-2017-133865,3359.952
GM-14695,"Greg Maxwell",CA-2014-102988,4251.92
GM-14695,"Greg Maxwell",CA-2014-102988,4251.92
GM-14695,"Greg Maxwell",CA-2014-102988,4251.92
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
CS-11950,"Carlos Soltero",US-2014-159926,730.009
TS-21505,"Tony Sayre",CA-2014-134551,732.312
TS-21505,"Tony Sayre",CA-2014-134551,732.312
TS-21505,"Tony Sayre",CA-2014-134551,732.312
TS-21505,"Tony Sayre",CA-2014-134551,732.312
TS-21505,"Tony Sayre",CA-2014-134551,732.312
TS-21505,"Tony Sayre",CA-2014-134551,732.312
PR-18880,"Patrick Ryan",US-2017-109253,1520.1499999999999
PR-18880,"Patrick Ryan",US-2017-109253,1520.1499999999999
PR-18880,"Patrick Ryan",US-2017-109253,1520.1499999999999
PR-18880,"Patrick Ryan",US-2017-109253,1520.1499999999999
PR-18880,"Patrick Ryan",US-2017-109253,1520.1499999999999
AR-10510,"Andrew Roberts",CA-2016-147536,89.97
AR-10510,"Andrew Roberts",CA-2016-147536,89.97
AR-10510,"Andrew Roberts",CA-2016-147536,89.97
AR-10510,"Andrew Roberts",CA-2016-147536,89.97
AR-10510,"Andrew Roberts",CA-2016-147536,89.97
TB-21280,"Toby Braunhardt",CA-2016-134887,1287.45
TB-21280,"Toby Braunhardt",CA-2016-134887,1287.45
TB-21280,"Toby Braunhardt",CA-2016-134887,1287.45
TB-21280,"Toby Braunhardt",CA-2016-134887,1287.45
TB-21280,"Toby Braunhardt",CA-2016-134887,1287.45
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
MG-17650,"Matthew Grinstein",CA-2014-166471,1310.3359999999998
DE-13255,"Deanra Eno",CA-2015-153381,1408.1
DE-13255,"Deanra Eno",CA-2015-153381,1408.1
DE-13255,"Deanra Eno",CA-2015-153381,1408.1
DE-13255,"Deanra Eno",CA-2015-153381,1408.1
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
JD-16150,"Justin Deggeller",CA-2017-168858,2521.4799999999996
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
CC-12610,"Corey Catlett",CA-2014-124688,1812.0100000000002
RH-19600,"Rob Haberlin",CA-2015-157322,1305.81
RH-19600,"Rob Haberlin",CA-2015-157322,1305.81
RH-19600,"Rob Haberlin",CA-2015-157322,1305.81
CA-12055,"Cathy Armstrong",CA-2016-107328,1016.184
CA-12055,"Cathy Armstrong",CA-2016-107328,1016.184
CA-12055,"Cathy Armstrong",CA-2016-107328,1016.184
CA-12055,"Cathy Armstrong",CA-2016-107328,1016.184
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
JK-16120,"Julie Kriz",CA-2016-150945,900.08
SC-20020,"Sam Craven",CA-2014-166863,1353.5296
SC-20020,"Sam Craven",CA-2014-166863,1353.5296
SC-20020,"Sam Craven",CA-2014-166863,1353.5296
SC-20020,"Sam Craven",CA-2014-166863,1353.5296
MG-17875,"Michael Grace",CA-2015-124975,796.425
MG-17875,"Michael Grace",CA-2015-124975,796.425
MG-17875,"Michael Grace",CA-2015-124975,796.425
MG-17875,"Michael Grace",CA-2015-124975,796.425
MG-17875,"Michael Grace",CA-2015-124975,796.425
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
PO-18865,"Patrick O'Donnell",CA-2014-120838,935.1519999999999
CC-12550,"Clay Cheatham",CA-2017-118542,55.488
CC-12550,"Clay Cheatham",CA-2017-118542,55.488
CC-12550,"Clay Cheatham",CA-2017-118542,55.488
RD-19660,"Robert Dilbeck",CA-2017-103877,1577.94
RD-19660,"Robert Dilbeck",CA-2017-103877,1577.94
RD-19660,"Robert Dilbeck",CA-2017-103877,1577.94
RD-19660,"Robert Dilbeck",CA-2017-103877,1577.94
RD-19660,"Robert Dilbeck",CA-2017-103877,1577.94
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
JK-15640,"Jim Kriz",CA-2017-168109,4142.98
MT-17815,"Meg Tillman",CA-2016-104157,2503.47
MT-17815,"Meg Tillman",CA-2016-104157,2503.47
MT-17815,"Meg Tillman",CA-2016-104157,2503.47
MT-17815,"Meg Tillman",CA-2016-104157,2503.47
MT-17815,"Meg Tillman",CA-2016-104157,2503.47
RB-19330,"Randy Bradley",CA-2014-159835,670.3779999999999
RB-19330,"Randy Bradley",CA-2014-159835,670.3779999999999
ST-20530,"Shui Tom",CA-2014-163559,139.44
ST-20530,"Shui Tom",CA-2014-163559,139.44
ST-20530,"Shui Tom",CA-2014-163559,139.44
ST-20530,"Shui Tom",CA-2014-163559,139.44
ST-20530,"Shui Tom",CA-2014-163559,139.44
ST-20530,"Shui Tom",CA-2014-163559,139.44
ST-20530,"Shui Tom",CA-2014-163559,139.44
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BC-11125,"Becky Castell",CA-2017-113530,726.8280000000001
BT-11680,"Brian Thompson",CA-2015-132626,1133.8200000000002
BT-11680,"Brian Thompson",CA-2015-132626,1133.8200000000002
