"Order ID","Customer ID","Customer Name",OrderSales
US-2016-103646,SP-20545,"Sibella Parks",979.8799999999999
CA-2016-119186,MS-17710,"Maurice Satty",2862.8520000000003
CA-2016-148698,BD-11770,"Bryan Davis",345.408
CA-2014-163293,KC-16255,"Karen Carlisle",584.25
CA-2016-160815,TR-21325,"Toby Ritter",1392
CA-2017-122154,SA-20830,"Sue Ann Reed",2557.709999999999
CA-2016-154711,TB-21355,"Todd Boyes",303.5
CA-2016-163384,CC-12430,"Chuck Clark",364.92799999999994
CA-2015-101707,PF-19165,"Philip Fox",901.3200000000004
CA-2015-138898,JH-16180,"Justin Hirsh",3382.912
CA-2016-134425,QJ-19255,"Quincy Jones",804.6500000000001
CA-2016-137043,LC-17140,"Logan Currie",6873.120000000002
CA-2015-115847,TC-21535,"Tracy Collins",309.8
US-2017-126179,CS-12460,"Chuck Sachs",623.9200000000001
CA-2016-101966,BM-11785,"Bryan Mills",3359.552
CA-2016-141397,RC-19825,"Roy Collins",2458.5600000000004
CA-2016-141082,FM-14380,"Fred McMath",1132.29
US-2016-134488,PK-19075,"Pete Kriz",1553.7200000000005
CA-2016-145919,HG-14965,"Henry Goldwyn",6868.260000000001
CA-2014-160773,LW-16825,"Laurel Workman",2905.520000000001
CA-2017-167703,MC-17575,"Matt Collins",2035.4670000000006
CA-2017-121804,LP-17095,"Liz Preis",509.6
CA-2015-120439,AD-10180,"Alan Dominguez",357.504
CA-2017-106033,FG-14260,"Frank Gastineau",527.52
CA-2017-127705,AB-10255,"Alejandro Ballentine",243.28
CA-2014-121664,HP-14815,"Harold Pawlan",985.1519999999999
CA-2016-122133,JR-15670,"Jim Radford",1105.12
CA-2017-100524,CM-12115,"Chad McGuire",2347.2
CA-2017-113481,AS-10045,"Aaron Smayling",5071.8780000000015
CA-2015-131758,KB-16315,"Karl Braun",547.8299999999999
CA-2014-118339,BN-11515,"Bradley Nguyen",999.6799999999996
CA-2014-153976,BP-11290,"Beth Paige",1549.674
CA-2017-162978,LW-16990,"Lindsay Williams",1507.422
US-2014-160444,DC-12850,"Dan Campbell",4519.8
CA-2016-145247,ND-18370,"Natalie DeCherney",712.26
US-2014-151925,KT-16465,"Kean Takahito",873.408
CA-2017-125199,HM-14860,"Harry Marie",4565.120000000001
US-2017-155425,AB-10600,"Ann Blume",5900.216
CA-2017-133249,SZ-20035,"Sam Zeldin",1459.0000000000002
US-2015-103471,JR-15670,"Jim Radford",1208.196
CA-2017-136672,MG-17890,"Michael Granlund",441.7199999999999
US-2014-157021,KM-16720,"Kunst Miller",373.50400000000013
CA-2015-120362,CA-12265,"Christina Anderson",8214.75
CA-2014-126361,VD-21670,"Valerie Dominguez",11802.80399999999
US-2016-100566,JK-16120,"Julie Kriz",755.568
US-2016-108504,PP-18955,"Paul Prost",19210.699999999983
US-2017-117247,CK-12760,"Cyma Kinney",6471.855000000003
CA-2016-124485,NC-18340,"Nat Carroll",618.2800000000001
CA-2016-159212,KM-16375,"Katherine Murray",1915.1299999999999
US-2016-161396,GM-14455,"Gary Mitchum",3747.456
US-2014-118486,SD-20485,"Shirley Daniels",2536.668000000001
CA-2016-130407,KD-16270,"Karen Daniels",577.3000000000001
US-2016-122245,AB-10105,"Adrian Barton",3145.32
CA-2017-105144,SZ-20035,"Sam Zeldin",236.80000000000004
CA-2016-136329,JD-15895,"Jonathan Doherty",4586.288
CA-2014-146640,HA-14905,"Helen Abelman",2008.608
CA-2017-115994,BT-11305,"Beth Thompson",1110.84
CA-2015-126697,SV-20815,"Stuart Van",4409.887999999999
CA-2015-124800,RW-19540,"Rick Wilson",5220.375
US-2015-164448,DK-12835,"Damala Kotsonis",5780.376
CA-2016-134208,CS-12505,"Cindy Stewart",2376
CA-2014-122882,SB-20290,"Sean Braxton",3773.518
CA-2017-108441,SB-20170,"Sarah Bern",2863.6440000000002
CA-2015-148635,MH-18025,"Michelle Huthwaite",6444.240000000001
CA-2017-131016,DC-12850,"Dan Campbell",508.608
CA-2016-136371,SV-20935,"Susan Vittorini",282.4
CA-2016-168536,SC-20800,"Stuart Calhoun",265.2
CA-2017-159464,TB-21355,"Todd Boyes",2624.2500000000005
CA-2016-109925,IM-15070,"Irene Maddox",593.8800000000001
CA-2017-169691,Dp-13240,"Dean percer",1615.79
US-2014-112991,SH-19975,"Sally Hughsby",4006.9919999999997
CA-2017-143756,ME-17725,"Max Engle",4913.72
CA-2015-156328,RM-19375,"Raymond Messe",1064.8799999999999
CA-2014-166086,CT-11995,"Carol Triggs",8730.8
CA-2017-146346,RA-19945,"Ryan Akin",731.76
CA-2016-125094,NP-18700,"Nora Preis",3358.040000000001
CA-2016-109953,RB-19360,"Raymond Buch",1756.7759999999994
CA-2015-108588,BG-11695,"Brooke Gillingham",541.0080000000002
CA-2015-112711,FM-14380,"Fred McMath",2764.5120000000006
CA-2015-149083,SH-19975,"Sally Hughsby",5276.875999999996
CA-2016-125843,RF-19840,"Roy Französisch",881.44
US-2016-117793,MA-17560,"Matt Abelman",717.6600000000007
CA-2014-144974,CM-12715,"Craig Molinari",274.12
CA-2017-156776,JL-15505,"Jeremy Lonsdale",15193.116000000007
CA-2016-154998,ES-14080,"Erin Smith",303.52
CA-2017-154116,KM-16660,"Khloe Miller",1369.6300000000003
US-2016-132423,MY-18295,"Muhammed Yedwab",456.8080000000002
CA-2014-135657,SC-20725,"Steven Cartwright",4642.92
CA-2017-124576,HK-14890,"Heather Kirkland",439.16800000000006
CA-2016-164784,HF-14995,"Herbert Flentye",2264.076000000001
CA-2017-132430,CP-12085,"Cathy Prescott",321.21599999999995
US-2017-135062,RL-19615,"Rob Lucas",1147.72
CA-2017-149559,KF-16285,"Karen Ferguson",14625.884000000002
US-2014-117170,KT-16465,"Kean Takahito",315.64800000000014
CA-2015-152527,CM-12190,"Charlotte Melton",467.28
CA-2015-164336,MW-18220,"Mitch Webber",368.88
CA-2014-114510,JF-15295,"Jason Fortune-",1401.3799999999994
CA-2015-127173,GM-14500,"Gene McClure",6690.833999999996
CA-2016-121748,VW-21775,"Victoria Wilson",4139.82
CA-2014-124730,LS-17245,"Lynn Smith",2487.78
CA-2015-161711,MC-17425,"Mark Cousins",652
CA-2016-121020,CG-12040,"Catherine Glotzbach",1199.88
CA-2015-162761,SC-20575,"Sonia Cooley",252.31000000000003
CA-2017-105669,SJ-20125,"Sanjit Jacobs",19248.922
CA-2015-125976,JK-15205,"Jamie Kunitz",10133.900000000001
CA-2014-167997,CA-11965,"Carol Adams",915.8400000000001
US-2017-132220,DJ-13510,"Don Jones",498.8159999999999
CA-2015-148873,EM-13960,"Eric Murdock",558.8000000000001
CA-2015-162369,TT-21265,"Tim Taslimi",969.3000000000001
CA-2016-131499,MG-17875,"Michael Grace",1037.3999999999999
CA-2014-140039,ON-18715,"Odella Nelson",714.5999999999999
US-2016-143448,MH-17455,"Mark Hamilton",11399.199999999999
CA-2014-116757,MS-17980,"Michael Stewart",236.16000000000008
US-2014-138247,BF-11170,"Ben Ferrer",14611.720000000005
CA-2017-129910,ME-17320,"Maria Etezadi",537.84
CA-2016-160220,JS-16030,"Joy Smith",2031.2399999999996
CA-2017-150623,DB-13360,"Dennis Bolton",1930.7000000000003
CA-2015-153794,SB-20290,"Sean Braxton",1861.0200000000004
CA-2016-130442,SF-20065,"Sandra Flanagan",244.60800000000006
CA-2017-141201,DB-12910,"Daniel Byrd",1037.7990000000002
US-2017-163657,JL-15235,"Janet Lee",1276.24
US-2017-160143,HG-14965,"Henry Goldwyn",267.29999999999995
CA-2014-102330,AI-10855,"Arianne Irving",3678.9119999999994
CA-2016-116603,AT-10735,"Annie Thurman",413.63999999999993
CA-2017-120168,TB-21625,"Trudy Brown",6448.400000000001
US-2017-150070,JA-15970,"Joseph Airdo",1292.544
CA-2015-135853,CA-12775,"Cynthia Arntzen",1945.32
CA-2016-143805,JD-15895,"Jonathan Doherty",17162.000000000004
CA-2014-160276,AH-10690,"Anna Häberlin",2132.1600000000003
US-2017-147655,AS-10045,"Aaron Smayling",616.5179999999999
US-2017-108343,AR-10825,"Anthony Rawles",2888.3520000000008
CA-2017-149489,DK-12835,"Damala Kotsonis",1295.8320000000015
CA-2016-106894,CA-12265,"Christina Anderson",970.4700000000004
CA-2014-117345,BF-10975,"Barbara Fisher",1420.2720000000002
CA-2014-142587,TB-21520,"Tracy Blumstein",4782.438000000001
CA-2015-159786,RK-19300,"Ralph Kennedy",419.34
CA-2017-155460,RW-19630,"Rob Williams",8110.8
US-2014-165659,LT-17110,"Liz Thompson",7233.040000000001
CA-2017-128475,SC-20680,"Steve Carroll",359.90000000000003
CA-2017-137022,SW-20275,"Scott Williamson",4056.3999999999996
CA-2017-169859,MP-18175,"Mike Pelletier",1214.1900000000005
US-2017-140907,BP-11185,"Ben Peterman",3137.759999999999
CA-2017-148404,Dp-13240,"Dean percer",11299.309999999987
CA-2017-166198,JW-15955,"Joni Wasserman",1044.84
CA-2016-149979,RA-19915,"Russell Applegate",4384.980000000001
CA-2014-133704,MA-17995,"Michelle Arnett",384.9119999999999
CA-2015-165050,AH-10210,"Alan Hwang",7217.892000000002
CA-2014-149538,KB-16585,"Ken Black",4014.2300000000014
CA-2017-126396,AR-10345,"Alex Russell",340.8
US-2016-106600,RM-19375,"Raymond Messe",2129.4
CA-2017-111262,KH-16510,"Keith Herrera",460.0959999999999
CA-2014-154095,ON-18715,"Odella Nelson",4167.36
CA-2014-145541,TB-21400,"Tom Boeckenhauer",41999.76
CA-2016-129728,JG-15310,"Jason Gross",839.2
CA-2015-164567,GK-14620,"Grace Kelly",1579.032
CA-2017-100783,JK-16120,"Julie Kriz",273.4560000000001
CA-2015-132465,DM-13525,"Don Miller",3246.4499999999994
CA-2016-142594,EJ-14155,"Eva Jacobs",7585.245
CA-2016-120824,AW-10930,"Arthur Wiediger",3815.6440000000002
CA-2015-119627,SC-20725,"Steven Cartwright",2964.960000000001
CA-2014-104563,CM-12715,"Craig Molinari",4575.2880000000005
CA-2017-157448,LC-16885,"Lena Creighton",1455.9600000000012
CA-2015-133396,GK-14620,"Grace Kelly",452.76000000000005
CA-2017-167381,EH-14005,"Erica Hernandez",1887.7600000000002
CA-2017-134404,DR-12880,"Dan Reichenbach",1243.4520000000005
CA-2014-129574,Dp-13240,"Dean percer",532.3999999999999
US-2015-100377,TS-21370,"Todd Sumrall",13999.8
CA-2014-131527,TB-21280,"Toby Braunhardt",479.84000000000003
CA-2014-158372,RD-19900,"Ruben Dartt",7269.173999999996
CA-2017-128699,ND-18370,"Natalie DeCherney",431.92800000000005
CA-2015-141145,DB-13405,"Denny Blanton",348.672
CA-2017-118367,LO-17170,"Lori Olson",239.89999999999998
CA-2017-127306,BH-11710,"Brosina Hoffman",1400.6880000000006
CA-2015-147102,NH-18610,"Nicole Hansen",464.52000000000004
CA-2014-111192,TS-21430,"Tom Stivers",6839.2
CA-2016-134936,ES-14080,"Erin Smith",3772.992000000001
CA-2016-136686,RF-19840,"Roy Französisch",3081.1199999999994
US-2017-152492,AH-10585,"Angele Hood",717.72
CA-2017-143378,JR-16210,"Justin Ritter",3488.060000000001
CA-2016-129126,PK-19075,"Pete Kriz",821.2999999999998
US-2017-126053,CS-11950,"Carlos Soltero",411.2799999999999
US-2017-167920,JL-15835,"John Lee",16447.589999999997
CA-2017-112844,SP-20620,"Stefania Perrino",1786.9500000000005
CA-2017-135909,JW-15220,"Jane Waco",31955.303999999996
CA-2015-168760,MM-18280,"Muhammed MacIntyre",430.08
CA-2016-148747,AS-10045,"Aaron Smayling",3343.6620000000003
CA-2015-132388,KN-16390,"Katherine Nockton",3538.674000000002
CA-2015-131422,GB-14530,"George Bell",1656
US-2017-147221,JS-16030,"Joy Smith",1820.2319999999995
CA-2016-145905,AM-10705,"Anne McFarland",10113.119999999999
CA-2017-143063,IL-15100,"Ivan Liston",9875.22
CA-2016-147368,TC-21295,"Toby Carlisle",5565.599999999999
CA-2014-135608,JK-15625,"Jim Karlsson",3897.6000000000004
CA-2014-138436,JD-15895,"Jonathan Doherty",530.4
CA-2017-117702,LS-16975,"Lindsay Shagiari",8573.919999999996
CA-2014-135993,PJ-18835,"Patrick Jones",680.0640000000002
CA-2017-143021,AP-10720,"Anne Pryor",968.6740000000003
CA-2017-151225,JM-15655,"Jim Mitchum",1307.68
CA-2017-100902,CK-12595,"Clytie Kelty",6993.999999999998
CA-2017-103478,KL-16555,"Kelly Lampkin",776.448
CA-2016-107783,OT-18730,"Olvera Toch",7783.469999999998
CA-2014-119144,JD-16150,"Justin Deggeller",5846.819999999999
CA-2017-120614,SM-20950,"Suzanne McNair",337.68
CA-2015-157805,RH-19510,"Rick Huthwaite",3335.76
CA-2014-145254,NC-18535,"Nick Crebassa",5956.968
CA-2015-149748,EM-13825,"Elizabeth Moffitt",2762.0800000000004
CA-2015-159534,DH-13075,"Dave Hallsten",8674.043999999996
CA-2017-163629,RA-19885,"Ruben Ausman",2002.6299999999997
CA-2016-121958,CS-12505,"Cindy Stewart",312.81600000000003
CA-2016-168354,RH-19510,"Rick Huthwaite",15168.480000000001
CA-2017-102771,DO-13435,"Denny Ordway",594.65
CA-2015-153108,SF-20200,"Sarah Foster",761.4900000000002
CA-2017-102750,GM-14695,"Greg Maxwell",3967.0560000000005
CA-2017-145128,SM-20320,"Sean Miller",2632.25
CA-2017-152093,SN-20560,"Skye Norling",4575.564
US-2016-113649,HA-14920,"Helen Andreada",3870.8160000000003
CA-2017-104822,RB-19465,"Rick Bensley",270.05000000000007
CA-2016-162110,NP-18670,"Nora Paige",279.96
CA-2014-114790,FM-14215,"Filia McAdams",6261.039999999998
CA-2016-112256,CK-12205,"Chloris Kastensmidt",2240.128
CA-2014-138709,MS-17770,"Maxwell Schwartz",299.52000000000004
CA-2014-107769,BT-11395,"Bill Tyler",1289.9
CA-2016-120803,RB-19465,"Rick Bensley",2197.25
CA-2015-110814,BD-11635,"Brian Derr",1259.178
CA-2016-159009,DP-13105,"Dave Poirier",1385.7759999999998
CA-2016-113607,PW-19030,"Pauline Webber",9631.119999999994
CA-2017-149181,MD-17350,"Maribeth Dona",335.944
CA-2014-156349,ML-17395,"Marina Lichtenstein",4609.872000000001
CA-2015-114237,MC-17275,"Marc Crier",851.7600000000001
CA-2016-149111,BF-11170,"Ben Ferrer",554.1600000000003
CA-2016-125206,LR-16915,"Lena Radford",572.3
CA-2017-140326,HW-14935,"Helen Wasserman",5948.922000000003
CA-2017-134838,ED-13885,"Emily Ducich",345.06000000000006
US-2015-164308,SC-20680,"Steve Carroll",4109.700000000001
CA-2017-163335,AG-10675,"Anna Gayman",552.9999999999999
CA-2017-117401,PP-18955,"Paul Prost",8650.000000000002
CA-2017-105991,LH-17020,"Lisa Hazard",483.13199999999995
CA-2014-146283,KT-16465,"Kean Takahito",7000.296
CA-2017-142174,DP-13000,"Darren Powers",716.544
CA-2016-122017,CD-11920,"Carlos Daly",610.08
CA-2017-121741,YC-21895,"Yoseph Carroll",3753.3999999999996
CA-2015-103177,EN-13780,"Edward Nazzal",1587.4199999999996
US-2016-138408,KC-16255,"Karen Carlisle",6599.8
US-2017-153255,JK-15730,"Joe Kamberova",2156.9939999999997
CA-2014-104402,DB-13660,"Duane Benoit",461.7900000000001
CA-2016-143714,CC-12370,"Christopher Conant",42695.10000000001
US-2016-127334,MP-18175,"Mike Pelletier",5862.266999999997
CA-2017-139787,JP-16135,"Julie Prescott",283.2
CA-2017-128965,PS-18760,"Pamela Stobb",2813.5099999999993
CA-2016-144309,CM-12235,"Chris McAfee",3399.8
CA-2014-161634,CC-12220,"Chris Cortes",323.99999999999994
CA-2015-162964,MF-18250,"Monica Federle",1521.12
CA-2017-104619,KD-16495,"Keith Dawkins",3716.9639999999995
CA-2014-121762,ML-17395,"Marina Lichtenstein",4484.4
CA-2017-143798,AW-10840,"Anthony Witt",1284.992
US-2017-117534,CV-12295,"Christina VanderZanden",5345.660000000002
CA-2017-117653,MO-17500,"Mary O'Rourke",365.1
CA-2016-109722,TP-21130,"Theone Pippenger",11563.199999999997
CA-2014-138450,EH-13765,"Edward Hooks",2245.2479999999982
CA-2017-148999,EB-13870,"Emily Burns",3772.224
CA-2014-126802,ZC-21910,"Zuschuss Carroll",428.736
CA-2016-130288,DK-13225,"Dean Katz",2192.232
CA-2015-105613,KN-16705,"Kristina Nunn",706.02
CA-2014-150329,SD-20485,"Shirley Daniels",421.84800000000007
CA-2015-156734,BV-11245,"Benjamin Venier",3350.004999999999
CA-2017-111269,CS-12355,"Christine Sundaresam",5542.592000000002
CA-2017-168942,EM-13960,"Eric Murdock",932.6999999999999
CA-2017-117443,JB-15400,"Jennifer Braxton",1707.4080000000004
CA-2017-125381,SG-20605,"Speros Goranitis",539.85
CA-2017-100097,MN-17935,"Michael Nguyen",6691.500000000001
CA-2014-100916,FH-14275,"Frank Hawley",7099.740000000001
US-2017-128951,RS-19420,"Ricardo Sperren",5329.2
CA-2015-139374,AR-10345,"Alex Russell",719.544
CA-2017-104864,JS-15685,"Jim Sink",2211.4240000000013
CA-2016-162390,DP-13105,"Dave Poirier",11697.560000000001
CA-2014-119172,HD-14785,"Harold Dahlen",366.156
CA-2016-107104,MS-17365,"Maribeth Schnelling",35087.93999999997
CA-2014-156160,AS-10090,"Adam Shillingsburg",4857.944
CA-2017-128160,MM-17920,"Michael Moore",366.72
CA-2015-140410,CM-12655,"Corinna Mitchell",6727.090000000003
US-2017-101539,VM-21685,"Valerie Mitchum",4990.762
CA-2016-139157,GM-14680,"Greg Matthias",1652.94
CA-2016-124352,CD-12790,"Cynthia Delaney",5291.350000000002
CA-2015-153325,ST-20530,"Shui Tom",411.0400000000001
CA-2017-113530,BC-11125,"Becky Castell",5814.624000000001
CA-2016-167556,JM-15250,"Janet Martin",2991.648
CA-2016-135265,CC-12370,"Christopher Conant",15684.340000000002
CA-2017-121300,MG-17680,"Maureen Gastineau",2772.5200000000004
CA-2014-151792,CV-12295,"Christina VanderZanden",1199.88
CA-2017-158722,MA-17560,"Matt Abelman",409.75200000000007
CA-2014-151162,EA-14035,"Erin Ashbrook",4349.592000000001
CA-2014-164315,RD-19585,"Rob Dowd",10986.029999999999
CA-2014-145800,SS-20410,"Shahid Shariari",2132.73
CA-2017-145702,AH-10075,"Adam Hart",3422.3999999999983
CA-2014-108609,AJ-10780,"Anthony Jacobs",9951.648000000001
CA-2017-155159,DL-13315,"Delfina Latchford",342.09
CA-2016-131380,CC-12220,"Chris Cortes",939
CA-2017-117114,CY-12745,"Craig Yedwab",4149.4400000000005
CA-2016-146325,DS-13180,"David Smith",1946.0159999999996
CA-2015-136728,AG-10900,"Arthur Gainer",1778.9600000000005
CA-2016-128671,MT-18070,"Michelle Tran",607.28
CA-2016-134544,AC-10660,"Anna Chung",339.136
US-2017-108315,MH-18115,"Mick Hernandez",2029.9139999999998
CA-2015-142930,EB-14170,"Evan Bailliet",2013.12
CA-2014-152618,RB-19465,"Rick Bensley",6416.938000000003
CA-2017-147032,LB-16795,"Laurel Beltran",6980.000000000001
CA-2015-138002,BT-11305,"Beth Thompson",791.664
CA-2016-144792,KD-16615,"Ken Dana",447.552
CA-2017-101042,AB-10105,"Adrian Barton",6750.72
CA-2017-131828,CS-11845,"Cari Sayre",3155.7359999999994
CA-2016-137848,WB-21850,"William Brown",1135.5840000000005
CA-2017-166576,JM-15865,"John Murray",1547.1679999999997
CA-2015-136196,TP-21415,"Tom Prescott",1612.9499999999998
CA-2016-116547,KB-16585,"Ken Black",1648.9
CA-2017-163125,MB-17305,"Maria Bertelson",3212.02
CA-2017-147403,KH-16630,"Ken Heidel",765.504
CA-2015-149300,BH-11710,"Brosina Hoffman",263.88000000000005
US-2016-111528,JP-16135,"Julie Prescott",3901.6320000000005
CA-2017-122364,FA-14230,"Frank Atkinson",8192.88
CA-2017-139437,RD-19585,"Rob Dowd",791.2799999999999
CA-2014-169684,FH-14365,"Fred Hopkins",2561.651999999999
CA-2017-145807,SB-20170,"Sarah Bern",1064.6999999999998
CA-2015-144519,AW-10930,"Arthur Wiediger",2827.58
US-2016-141880,TC-21475,"Tony Chapman",786.6239999999999
CA-2017-110310,NB-18655,"Nona Balk",551.7360000000003
CA-2017-101049,AS-10240,"Alan Shonely",355.0559999999999
CA-2016-124667,BD-11770,"Bryan Davis",573.32
CA-2017-162481,CT-11995,"Carol Triggs",2225.84
US-2016-146570,SN-20710,"Steve Nguyen",3672.840000000001
CA-2015-134859,JK-16120,"Julie Kriz",771.1199999999999
US-2016-115455,SE-20110,"Sanjit Engle",6771.666000000002
US-2015-139759,NL-18310,"Nancy Lomonaco",440.23199999999997
US-2014-160780,SV-20785,"Stewart Visinsky",326.2679999999999
US-2017-120390,TH-21550,"Tracy Hopkins",9799.128
CA-2014-136399,CC-12100,"Chad Cunningham",6540.98
CA-2015-166975,SH-20635,"Stefanie Holloman",1384.944
CA-2017-105410,ND-18370,"Natalie DeCherney",8791.451999999997
CA-2016-131968,LB-16795,"Laurel Beltran",5451.455999999999
US-2017-147984,GB-14575,"Giulietta Baptist",1399.5
CA-2016-136126,EH-14125,"Eugene Hildebrand",1915.9999999999995
CA-2016-145492,MC-17605,"Matt Connell",273
CA-2017-166695,CC-12430,"Chuck Clark",6947.615999999995
CA-2016-132479,MK-17905,"Michael Kennedy",3538.9759999999997
CA-2015-115392,RM-19675,"Robert Marley",1337.7200000000003
US-2016-139087,DK-13375,"Dennis Kane",4594.799999999998
CA-2017-166919,AH-10210,"Alan Hwang",1763.64
US-2015-109015,BS-11590,"Brendan Sweed",2078.2200000000003
CA-2017-104731,AM-10705,"Anne McFarland",7615.839999999997
US-2017-115301,VG-21790,"Vivek Gonzalez",579.8
CA-2014-164182,ST-20530,"Shui Tom",777.3500000000001
CA-2015-110765,MP-17965,"Michael Paige",7424.730000000001
CA-2017-113075,MC-18100,"Mick Crebagga",366.12
CA-2017-167626,MY-18295,"Muhammed Yedwab",1108.7999999999997
US-2017-128447,MC-17845,"Michael Chen",2577.5519999999997
CA-2014-121769,JS-15880,"John Stevenson",860.5500000000001
CA-2015-148180,BP-11095,"Bart Pistole",1223.3600000000004
CA-2014-109897,BW-11200,"Ben Wallace",4458.879999999998
CA-2016-145135,CD-12790,"Cynthia Delaney",366.6500000000001
CA-2016-143154,AS-10225,"Alan Schoenberger",828
CA-2015-149566,GB-14530,"George Bell",412.8000000000002
CA-2017-119284,TS-21205,"Thomas Seio",20599.488000000016
CA-2016-151148,PO-19180,"Philisse Overcash",1610.6159999999998
US-2017-166688,RD-19480,"Rick Duston",9570.527999999997
CA-2017-132234,MY-17380,"Maribeth Yedwab",3831.1000000000004
CA-2015-120341,SF-20200,"Sarah Foster",1502.9820000000002
US-2017-111423,EH-13765,"Edward Hooks",12226.356000000002
CA-2016-111794,HG-15025,"Hunter Glantz",755.0479999999999
CA-2014-148915,ND-18370,"Natalie DeCherney",5399.063999999998
CA-2014-163559,ST-20530,"Shui Tom",976.0800000000002
CA-2014-151001,JG-15805,"John Grady",610.3679999999999
US-2016-142685,MG-17695,"Maureen Gnade",2505.5099999999998
CA-2016-145303,TP-21415,"Tom Prescott",897.684
CA-2017-134565,TB-21400,"Tom Boeckenhauer",3588.9600000000005
CA-2017-147725,LT-17110,"Liz Thompson",567.6
CA-2014-109491,LC-16930,"Linda Cazamias",661.0400000000004
CA-2017-108854,DM-13345,"Denise Monton",1948.6719999999998
CA-2016-113096,SZ-20035,"Sam Zeldin",465.29999999999995
CA-2015-108532,CC-12100,"Chad Cunningham",1232.5
CA-2016-126795,GT-14710,"Greg Tran",268.5439999999999
CA-2017-145037,TB-21055,"Ted Butterfield",1188.1999999999998
CA-2017-100230,AA-10375,"Allen Armold",1348.8480000000002
CA-2017-140802,KN-16390,"Katherine Nockton",618.4079999999999
CA-2016-113978,TS-21505,"Tony Sayre",3852.0959999999995
CA-2015-120915,JJ-15445,"Jennifer Jackson",3007.5
US-2015-163825,LC-16885,"Lena Creighton",35027.916000000034
CA-2017-137463,KM-16225,"Kalyca Meade",2521.4039999999995
CA-2017-121258,DB-13060,"Dave Brooks",2660.9519999999998
CA-2017-127285,MM-18055,"Michelle Moray",615.9359999999999
CA-2017-162691,AS-10045,"Aaron Smayling",10333.890000000003
US-2014-143231,GM-14455,"Gary Mitchum",1063.02
CA-2016-156300,TB-21595,"Troy Blackwell",3772.25
CA-2017-149853,PO-18850,"Patrick O'Brill",334.7200000000001
CA-2015-141243,AH-10465,"Amy Hunt",7031.414400000001
CA-2014-140487,SR-20425,"Sharelle Roach",1064.7
CA-2017-160325,BP-11095,"Bart Pistole",8298.300000000003
CA-2015-145828,MB-17305,"Maria Bertelson",530.4000000000001
CA-2014-148614,MV-17485,"Mark Van Huff",270.62000000000006
CA-2017-118724,AR-10825,"Anthony Rawles",13037.696
CA-2017-169362,SP-20860,"Sung Pak",319.872
CA-2016-127194,BW-11110,"Bart Watters",439.74
CA-2016-153269,PS-18760,"Pamela Stobb",2179.250000000001
US-2016-150140,VM-21685,"Valerie Mitchum",9063.25
CA-2017-100622,DK-13090,"Dave Kipp",7215.194000000006
CA-2017-137785,MH-18115,"Mick Hernandez",4125.87
CA-2014-108147,RD-19480,"Rick Duston",13962.880000000005
CA-2017-151911,DL-13495,"Dionis Lloyd",503.67999999999995
CA-2016-117849,JK-16120,"Julie Kriz",1293.3000000000002
CA-2017-167752,RW-19690,"Robert Waldorf",9792.72
CA-2017-139913,JC-16105,"Julie Creighton",714.5999999999999
CA-2017-123778,BS-11755,"Bruce Stewart",1307.4880000000003
CA-2015-110093,AB-10255,"Alejandro Ballentine",294.272
US-2017-125717,DS-13030,"Darrin Sayre",2141.056
CA-2016-109365,XP-21865,"Xylona Preis",5617.300000000001
CA-2016-115224,DB-13615,"Doug Bickford",2318.5800000000004
CA-2016-158211,BP-11185,"Ben Peterman",874.0160000000001
CA-2016-133319,MV-17485,"Mark Van Huff",1345.1200000000001
US-2014-158400,AH-10030,"Aaron Hawkins",296.44800000000004
CA-2016-119018,CW-11905,"Carl Weiss",304.608
CA-2016-140382,RD-19900,"Ruben Dartt",8981.405999999995
US-2014-115189,AR-10345,"Alex Russell",3102.9120000000003
CA-2015-139738,DK-12895,"Dana Kaydos",643.72
US-2015-142811,JL-15850,"John Lucas",526.8
CA-2017-132290,MD-17350,"Maribeth Dona",6533.856000000001
CA-2014-141173,JC-16105,"Julie Creighton",335.75
US-2016-102141,KD-16615,"Ken Dana",586.752
CA-2014-116246,LW-17215,"Luke Weiss",22711.752
US-2016-105452,BF-11005,"Barry Franz",1309.68
CA-2015-107902,SM-20950,"Suzanne McNair",4233.240000000001
CA-2016-160234,PF-19225,"Phillip Flathmann",543.8
US-2016-108455,MK-18160,"Mike Kennedy",300.75
US-2017-137491,LC-16930,"Linda Cazamias",2442.4959999999996
CA-2016-132143,FM-14215,"Filia McAdams",385.28
CA-2014-115161,LC-17050,"Liz Carlisle",1162.664
CA-2016-167759,CC-12670,"Craig Carreira",943.95
CA-2015-116687,NC-18625,"Noah Childs",836.16
CA-2017-152856,RS-19765,"Roland Schwarz",817.824
CA-2014-112837,LW-17125,"Liz Willingham",383.85
CA-2017-102197,DK-13150,"David Kendrick",728.5439999999999
CA-2014-130449,VP-21760,"Victoria Pisteka",602.1600000000001
CA-2016-162943,DB-12970,"Darren Budd",761.292
CA-2015-104115,JH-15910,"Jonathan Howell",391.888
CA-2014-124737,AP-10915,"Arthur Prichep",3395.0080000000003
CA-2014-143168,IG-15085,"Ivan Gibson",253.21599999999998
CA-2014-163468,JK-15730,"Joe Kamberova",9984.347999999994
CA-2017-127474,RD-19810,"Ross DeVincentis",4098.944
CA-2014-143637,MS-17710,"Maurice Satty",242.87999999999997
CA-2015-168207,LT-17110,"Liz Thompson",5911.191999999999
